,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,optimizer,mapping,ansatz,rotation blocks,entanglement_blocks,entanglement,repetitions,skip_final_rotation_layer,energy (Ha),error (mHa),pass,# of parameters,final parameters,# of evaluations,optimizer time,# of qubits,# of CNOTs,score
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,JordanWignerMapper,TwoLocal,['ry'],cy,full,3.0,False,0.5091441677845409,1598.9265641332802,False,40,"[-0.03396415 -0.27654289 -0.03395803 -0.23475858 -0.23474903 -0.23476989
 -0.03401771 -0.03397924 -0.23473628 -0.23476846 -0.2347672  -0.23475687
 -0.0251237  -0.21027904  0.00609423 -0.18581369 -0.13685061 -0.00948455
 -0.13683921 -0.00950126 -0.08789083  0.04121996 -0.23477899 -0.00951018
 -0.00950662  0.00614801 -0.02512667 -0.03396681  0.01495256 -0.00952984
  0.01495361  1.03888432 -0.01447017 -0.20964171 -0.20965538 -0.08731352
 -0.20966245 -0.20960766 -0.25923424 -0.25856941]",311,22.700990438461304,10,135,135
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,JordanWignerMapper,QuantumCircuit,,,,,,0.4190263554496733,1508.808751798419,False,1,[2.0099],18,1.1684253215789795,10,9,9
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,JordanWignerMapper,QuantumCircuit,,,,,,0.4190263554496733,1508.8087517984266,False,1,[2.0099],18,0.5932908058166504,10,9,9
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,JordanWignerMapper,SUCCD,,,,,,-1.0875845972169325,2.1977991318218315,True,10,"[-1.75063534e-02  2.82478775e-05 -1.19270557e-04  5.03595057e-02
 -2.84179510e-02 -2.01663178e-05  1.50315387e-05 -2.84558033e-02
 -3.55434611e-05 -1.12371360e-01]",148,27.189226627349854,10,960,960
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,TwoLocal,['ry'],cx,full,3.0,False,-1.04204232833278,47.74006801595965,False,24,"[ 0.05378514  1.69174519  1.23573192  1.32357512  1.54142248  1.56875005
 -0.01301024  1.57534127  0.68057412  0.10295409  0.02244104 -0.05897247
 -2.053866    0.01126499  0.00374915 -0.51455133  1.53053002 -0.01232343
 -0.37678301  0.24106507  1.60029298 -1.41986483  0.16751351 -0.16897936]",2000,61.732850551605225,6,45,45
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,TwoLocal,"['ry', 'rz']",cx,full,3.0,True,-0.954007904917796,135.77449143094333,False,36,"[ 3.12705025  0.01590903 -0.30128928  1.38389183  1.64779568  1.55220648
  1.69499396  1.28159999  1.67460449  2.6125603   0.32917548 -0.02524786
  3.14811124 -0.01905617 -0.06090097 -0.07775103  1.78405217  1.48669742
  1.58994654  1.55897384  0.80878631  0.56248958 -0.00817786  1.6473367
  0.84371782 -0.03652394  0.07731087  1.3329909   1.25914406 -0.76777205
 -1.05332103 -0.12455205 -0.20004778  0.81671623  1.28160301  0.01642781]",500,22.789711475372314,6,45,45
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,UCCSD,,,,,,-1.089782364698384,3.165035811214523e-05,True,10,"[ 0.0364668   0.003287    0.03697769  0.00324232 -0.03389886  0.05663402
 -0.02804324 -0.02804315  0.05685395 -0.11118513]",199,22.69851779937744,6,398,398
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,QuantumCircuit,,,,,,-0.2788682866630279,810.9141096857113,False,1,[0.2599],18,0.6107792854309082,6,5,5
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,TwoLocal,"['ry', 'rz']",cx,full,1.0,True,-1.0703584661680596,19.423930180679783,False,12,"[-9.47224349e-06  8.93824411e-01  5.45457102e-01  3.14156173e+00
  1.07309848e-05  4.33396768e-06  1.02518067e-05 -2.37314577e-05
  2.54415565e-01  1.67519824e-01  1.38427830e+00  6.44403719e-01]",229,4.383904695510864,6,15,15
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COBYLA,ParityMapper,TwoLocal,['rz'],cx,full,4.0,True,1.4937113516065674,2583.493747955304,False,24,"[ 0.55128938 -0.09880208  0.04339454 -0.20384524  0.13252776 -0.01394558
 -0.01395529 -0.05482803  0.0100197   1.03887479 -0.03527404 -0.28045442
 -0.0242474  -0.03475738 -0.02866908 -0.0425559   0.39248086 -0.1251999
  0.42064841 -0.06038302 -0.06241548 -0.0623772  -0.05657237 -0.1609396 ]",206,5.120222568511963,6,60,60
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_BFGS_B,ParityMapper,UCCSD,,,,,,-1.089782396347723,1.0162981567418683e-09,True,10,"[ 0.03681669  0.00332382  0.03681274  0.00332424 -0.03393076  0.05674413
 -0.02801819 -0.02802925  0.0568801  -0.11112296]",132,11.273802995681764,6,398,398
39,39.0,39.0,39.0,39.0,39.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSQP,ParityMapper,TwoLocal,"['ry', 'rz']",cx,full,3.0,True,-1.086363121897453,2.3428938372855868,True,24,"[ 2.98091049e-01 -1.18808739e+01  8.99441777e-01 -1.36714821e-03
  2.03179952e-03 -7.76646048e-03  4.19702762e-03  4.79968060e+00
  4.91037971e+00 -1.07271066e-01  1.53821005e+00  1.68196443e+00
 -6.42771915e-02 -7.81184875e-02 -4.86421987e-02 -9.56026405e-02
  3.07840977e+00 -7.61136261e-01  9.89224344e-03 -5.72970763e-03
  1.01180572e-01  2.11286497e-02  1.45810887e+00 -7.09220528e-01]",1284,15.576688289642334,4,18,18
40,40.0,40.0,40.0,40.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSQP,ParityMapper,TwoLocal,['ry'],cx,linear,2.0,True,-1.0885119302026467,0.1940855320903267,True,12,"[ 7.74425796  4.70726545 -1.46250284 -4.77574253  1.58477003  1.57346563
  3.08526145  3.19841628  0.01551636  6.27710294 -1.34648031  1.56224445]",861,12.446260929107666,4,6,6
41,41.0,41.0,41.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSQP,ParityMapper,TwoLocal,['ry'],cx,linear,1.0,False,-1.0843611383969125,2.2518431119777915e-05,True,4,[  0.72186998  10.64918155 -18.16050748 -17.54104309],91,0.6575844287872314,2,1,1
42,42.0,42.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSQP,ParityMapper,TwoLocal,['ry'],cx,linear,1.0,False,-1.0863669627042407,2.339053030505412,True,8,"[ 0.25224822 -0.00598017 -3.14168563 -2.69612746  0.05282754  3.13157193
  3.19018066  0.44479596]",382,2.797902107238769,4,3,3
43,43.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPSA,ParityMapper,TwoLocal,['ry'],cx,linear,1.0,False,-1.0843586768448124,0.002484070544817,True,4,[ 0.54233371 -2.01417072  0.49513071  1.18802151],5000,34.64791226387024,2,1,1
44,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSQP,ParityMapper,QuantumCircuit,,,,,,8.23320853594e-07,0.0008233208536957,True,4,[-4.24582995e-04 -3.97463781e-04  2.24300071e-03  6.32744794e-05],20,0.0919427871704101,2,1,1
45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPSA,ParityMapper,TwoLocal,['ry'],cx,linear,1.0,False,-1.084358666766322,0.0024941490188723,True,4,[-0.57806719 -1.15368013 -0.53927857  1.92776902],5000,65.02051949501038,2,1,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPSA,ParityMapper,TwoLocal,['ry'],cx,linear,1.0,False,-1.084358520419415,0.0026404959458936617,True,4,[0.41021503 4.12391146 0.34284729 1.02424915],5000,36.22110366821289,2,1,1
